日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,AR,BR,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB-上证指数,JDQS-上证180,JDRS-上证指数,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2024/12/19,193.98,193.23,0.6688,"4,868,431.81","6,378,190.00","-123,566.55",7.653,"3,363,105.21",59.3664,41.6667,59.0181,88.3275,84.8835,625.95,"-35,737.93","178,651,603.00","-25,046,886.99",198.5432,195.62,196.1343,-2.0994,-11.65,-1.7088,-0.1999,-3.2588,-137.6214,-0.0008,-6.5191,14.0286,22.0727,-2.0595,29.1313,-0.1997,-4.2485,44.4679,92.8099,-0.1509,195.565,0.5714,0.2222,0.3636,-4.1965,0.1015,92.3,0.6382,-0.0339,5.7257,-1.4894,22.8086,6.9039,0.3946
2024/12/18,195.51,195.21,0.4862,"3,741,017.21","7,278,280.00","-29,295.71",8.4754,"3,559,094.81",58.4216,41.6667,66.175,95.859,87.2906,627.95,"-161,873.04","178,700,976.91","-27,213,684.41",199.5571,198.97,197.5864,-1.8353,-9.81,-1.9878,-0.1819,-2.5493,-111.2212,-0.0006,-5.1209,17.4479,26.0947,0.1542,33.3005,-0.1889,-43.6054,40.0137,90.5894,-0.1749,195.3475,0.7143,0.2222,0.3636,-3.9479,0.0626,93.9775,0.6184,-0.0179,6.0407,-6.1507,22.8025,7.6265,0.4225
2024/12/17,195,195.33,0.4866,"4,666,622.09","7,672,747.40","240,964.23",10.0546,"3,488,985.20",62.9088,41.6667,64.1959,92.4564,86.145,630.2,"-5,761.93","178,703,268.90","-26,371,146.83",200.7196,200.904,198.7746,-1.6301,-5.15,-2.2359,-0.1679,-2.7427,-140.2342,-0.0005,-5.4509,21.4665,30.4181,3.5632,33.543,-0.2522,-18.6441,42.3172,90.019,-0.3046,195.9075,0.7143,0.2222,0.2727,-3.7378,0.0108,84.6317,0.5976,-0.0215,6.1164,-2.9197,22.8389,8.1418,0.3862
2024/12/16,199,194.89,0.8353,"7,628,490.29","9,569,842.40","559,246.22",9.0042,"3,459,111.64",54.2284,41.6667,54.5795,94.5453,77.5233,628.1,"-232,295.95","178,692,755.42","-24,076,870.83",202.6177,202.842,200.4969,-1.1637,-5.12,-2.4678,-0.1573,-3.2972,-151.7576,-0.0006,-6.4491,27.2092,34.8939,11.8398,32.0309,-0.279,103.679,49.9672,94.907,-0.1353,201.475,0.8571,0.2222,0.3333,-3.3176,-0.0647,89.0356,0.5757,-0.0263,6.2386,-4.5513,22.9129,8.8281,0.3854
2024/12/13,207,199.44,1.3907,"11,170,453.74","9,112,177.40","721,798.96",2.4268,"3,456,400.90",68.9628,41.6667,52.7606,89.6355,78.0424,633.21,"-343,337.67","178,866,411.38","-22,600,522.61",204.0676,203.96,203.3003,-0.2117,0.67,-2.8151,-0.1539,-1.2779,-3.8807,-0.0007,-2.6991,38.2673,38.7363,37.3294,39.8431,-0.1186,133.6861,60.4882,82.5264,-0.0172,208.155,0.7143,0.2222,0.3333,-3.0882,-0.1734,100.2261,0.5525,-0.0101,6.2636,-8.259,23.0224,9.2946,0.3591
2024/12/12,203,209.98,1.411,"9,256,070.47","7,926,666.40","577,823.25",-7.4085,"3,161,031.33",91.5323,50,72.0727,120.3882,106.1708,643.75,"350,952.83","179,419,750.24","-7,722,980.79",204.843,204.074,205.2305,0.4153,10.35,-3.3355,-0.165,3.8126,147.2609,-0.0006,7.7236,50.5365,38.9708,73.6681,75.2919,0.4264,74.2063,56.8112,22.6147,0.058,205.5075,0.7143,0.2222,0.3333,-3.0999,-0.3203,116.0752,0.528,0.03,6.0943,-12.0484,23.2096,10.4059,0.369
2024/12/11,203.8,204.88,0.8912,"5,728,695.83","6,639,604.40","475,408.09",-12.1379,"3,083,873.24",92.5757,50,58.3495,105.5371,97.9536,636.43,"-167,621.82","179,186,549.48","-25,081,974.16",203.6009,201.832,202.8557,-0.7493,4.72,-3.7933,-0.1862,1.6673,128.2219,-0.0012,3.3127,38.283,33.1879,48.4733,61.4685,0.2299,1.6895,47.8591,49.4992,-0.0362,207.0275,0.5714,0.3,0.3636,-4.1981,-0.4648,124.585,0.5018,0.0203,6.3043,-22.6337,23.4989,10.448,0.3848
2024/12/10,210.97,205.02,3.0826,"14,409,770.04","6,399,511.80","654,589.99",-14.9371,"3,106,049.16",101.7267,50,71.3134,111.5337,100.2588,640.32,"-270,358.17","179,190,443.91","-13,504,623.54",203.1468,200.782,201.8436,-1.4886,3.55,-4.3478,-0.1925,2.0381,162.1387,-0.0019,3.8055,34.7369,30.6403,42.9301,62.2654,1.0741,106.0789,79.4637,48.7612,0.372,200.51,0.5714,0.2222,0.3636,-5.2288,-0.6155,124.2169,0.4739,0.0128,6.3221,-24.3858,23.6497,10.5426,0.3552
2024/12/9,200,200.48,1.0985,"5,322,659.97","4,587,826.40","37,357.40",-23.0205,"1,028,110.35",89.7389,41.6667,63.9776,115.9381,87.2305,635.78,"-8,563.30","178,870,183.87","-9,241,160.39",202.453,199.81,200.2554,-2.5573,-3.21,-4.6852,-0.1894,0.0116,-41.2994,-0.0026,-0.0727,29.0105,28.592,29.8476,41.9164,0.1463,17.0383,51.6724,69.7076,0.2228,200.155,0.5714,0.2222,0.3636,-6.2151,-0.7631,129.7773,0.4443,-0.0026,5.765,-38.856,23.8229,10.5,0.3578
2024/12/6,198.78,200.01,1.025,"5,108,881.36","4,846,222.80","-39,356.45",-28.8122,"1,044,620.65",98.4539,33.3333,69.5368,122.8176,94.3811,633.38,"-39,101.23","178,857,674.20","-1,704,693.79",202.8629,200.008,200.1431,-3.1145,-0.72,-4.4965,-0.1721,-0.5536,-54.0392,-0.003,-0.4445,28.9735,28.3828,30.1548,39.0824,-0.2725,20.4913,50.2253,77.2134,0.3393,198.53,0.7143,0.125,0.3333,-6.0528,-0.8806,129.6829,0.413,0.0113,6.3679,-38.5026,24.0454,10.3287,0.3443
2024/12/5,198.78,198.77,0.5714,"2,925,521.28","4,971,774.80","-121,900.25",-31.7749,"1,210,251.62",97.0101,33.3333,70.9642,121.6049,96.9972,631.07,"138,864.06","178,825,882.41","-1,679,830.43",203.2166,200.744,200.2096,-3.6472,-3.63,-4.0827,-0.1472,-1.5775,-87.0198,-0.0032,-2.4545,28.5845,28.0874,29.5786,31.7622,-0.6357,-68.0874,34.7278,85.3586,0.3171,199.745,0.7143,0.1111,0.3636,-5.6949,-0.9516,129.7963,0.3802,-0.0032,6.525,-35.467,24.2494,10.2951,0.3447
2024/12/4,200.87,199.63,0.87,"4,508,395.83","5,132,619.40","-9,879.56",-21.6692,"970,514.12",91.1441,33.3333,68.6516,119.6046,93.2397,631.93,"-37,830.84","178,838,517.51","5,236,849.03",203.9115,201.136,200.9294,-3.9506,-1.37,-3.6106,-0.1148,-1.57,-71.3377,-0.0032,-2.6155,29.9963,27.8389,34.311,34.1327,-0.5822,-20.9679,42.7826,84.2717,0.4221,200.055,0.8571,0.1111,0.2727,-5.2762,-0.9748,135.0768,0.3457,-0.0425,6.8236,-32.5865,24.3421,10.3742,0.3186
2024/12/3,201.6,200.16,0.9712,"5,065,279.18","5,175,551.00","22,668.60",-21.5326,"998,203.94",99.0181,33.3333,66.7488,131.6647,95.67,634.29,"37,972.84","178,850,440.03","8,645,175.57",204.597,201.69,201.5791,-4.3039,2.42,-3.1178,-0.0777,-1.8447,-73.8042,-0.0033,-2.9436,29.6615,26.7602,35.4641,35.4931,-0.4016,-23.8068,46.0801,84.1125,0.5405,202.04,0.8571,0.1111,0.2727,-4.5477,-0.9774,133.2623,0.3099,-0.0469,6.9336,-33.109,24.3849,10.2486,0.332
2024/12/2,201.01,201.47,1.3145,"6,620,583.80","5,234,327.40","26,317.63",-22.8901,"1,590,883.11",112.6283,33.3333,81.2437,137.2491,106.7874,636.02,"-154,628.50","178,883,495.99","7,694,763.81",204.8589,201.858,202.2886,-4.6543,2.07,-2.5013,-0.0351,-1.8703,-60.7919,-0.0031,-2.7936,30.1136,25.3096,39.7216,38.6676,-0.5258,33.307,55.4704,79.83,0.5101,204.2875,1,0.1111,0.1818,-3.4466,-0.9279,130.6974,0.2729,-0.0364,7.1243,-19.9932,24.3831,10.1124,0.337
2024/11/29,202,203.69,1.0881,"5,750,999.70","5,032,899.80","-113,148.37",-24.8854,"1,555,788.38",116.7347,33.3333,92.3285,138.1333,112.189,639.75,"-108,262.59","178,955,597.90","8,995,890.25",205.2808,201.112,202.6979,-5.1452,-4.79,-1.5663,0.0135,-1.5776,-48.6806,-0.0028,-1.9691,27.1295,22.9076,35.5732,44.2575,-0.5413,47.1745,50.5859,76.0969,0.4493,201.05,0.8571,0.1111,0.1818,-1.9654,-0.8342,127.3859,0.2349,-0.0433,7.4114,-18.1289,24.3151,10.4171,0.3348
2024/11/28,202.79,200.73,0.6891,"3,744,249.13","5,260,619.80","-222,452.98",-27.7786,"1,594,678.23",102.4813,33.3333,82.0705,129.3174,98.46,636.79,"-108,643.63","178,871,191.78","14,012,176.47",205.6673,200.254,202.2019,-6.0216,-9.27,-0.5797,0.0704,-3.7574,-82.1696,-0.002,-6.5218,20.3991,20.7966,19.6039,33.5903,-0.7631,-43.7468,37.9458,84.5299,0.5214,202.135,0.8571,0.1111,0.2,-0.3859,-0.6905,125.7313,0.196,-0.0742,7.55,-23.5335,24.1223,10.9002,0.3351
2024/11/27,200.3,202.4,0.8858,"4,703,003.96","5,422,891.00","-163,397.74",-25.5392,"1,472,557.48",110.8449,33.3333,94.1016,138.1641,104.8861,639.5,"62,353.52","178,902,027.22","18,059,610.23",206.1878,201.804,202.9379,-6.4036,-6.67,0.2991,0.1417,-3.7745,-85.386,-0.0018,-6.8791,19.1429,20.9954,15.4378,36.9113,-0.6845,-45.3279,42.4053,82.9736,0.5441,200.275,0.7143,0.2222,0.1818,1.5127,-0.5259,126.5712,0.1563,-0.085,8.14,-22.8823,23.9706,10.9619,0.3339
2024/11/26,197,201,0.8833,"5,373,648.37","5,325,325.60","-143,563.57",-20.9537,"1,560,059.95",110.1994,25,97.705,138.6148,105.1035,635.98,"156,732.17","178,869,170.25","13,589,648.04",206.6069,203.324,203.2068,-6.9295,-11.92,1.3386,0.2213,-5.3253,-114.3997,-0.0011,-10.0609,15.8193,21.9217,3.6146,32.2305,-0.805,-52.2702,45.401,86.3309,0.5062,198.5875,0.7143,0.2,0.2,3.7957,-0.3517,122.5684,0.1163,-0.0988,9.2557,-24.7844,23.8456,11.2018,0.3331
2024/11/25,201.38,197.74,0.9185,"5,638,924.07","6,087,906.80","-155,998.94",-13.7259,"1,581,855.55",115.2417,16.6667,101.0304,136.1658,104.2514,631.28,"-143,781.28","178,780,512.12","13,178,670.50",208.2292,204.938,204.3102,-7.0392,-19.08,2.4422,0.3119,-7.7694,-149.2861,-0.0006,-15.5936,14.4122,24.9729,-6.7091,20.8327,-0.707,-57.629,46.3543,94.1487,0.5149,201.84,0.7143,0.2727,0.2222,6.4226,-0.152,117.5624,0.0763,-0.1093,9.3921,-23.9527,23.7667,11.5403,0.3778
2024/11/22,208.5,199.4,1.131,"6,986,082.54","6,105,683.60","-175,651.97",-7.0836,"1,807,010.28",124.5664,25,120.6647,154.7055,111.4193,637.11,"-333,548.29","178,827,201.70","20,853,607.80",210.7706,207.974,207.5953,-6.1221,-21.81,3.8946,0.4085,-8.2667,-146.5627,0.0002,-16.5118,17.6301,30.2532,-7.6161,22.4337,-0.7394,-3.9859,51.2274,99.3133,0.6236,208.96,0.5714,0.3,0.2,10.2482,0.0509,118.9808,0.0366,-0.1177,9.7314,-25.2684,23.8117,11.8761,0.376
2024/11/21,210,208.48,0.7395,"4,548,512.80","6,067,628.80","-309,951.86",-6.9572,"2,433,053.24",127.2979,25,120.0991,156.7732,114.7446,647.13,"-122,436.72","179,126,087.92","29,897,656.62",212.7213,211.458,211.6929,-4.671,-14.55,4.6921,0.4968,-4.6182,-92.2452,0.0008,-10.5227,26.0293,36.5647,4.9583,34.5297,-0.3197,-52.8611,41.8238,82.9311,0.7443,209.7025,0.5714,0.3333,0.1818,12.4944,0.2258,122.8883,-0.0028,-0.0779,9.4471,-27.2626,24.0086,12.7084,0.3752
2024/11/20,208.55,210,0.6954,"4,216,902.27","6,150,444.00","-253,269.13",-1.8515,"3,091,813.00",120.078,33.3333,117.8502,164.6465,114.6784,650.85,"70,021.35","179,159,010.67","38,687,225.57",213.7097,214.004,213.2993,-4.0224,-12,5.3445,0.569,-4.2626,-82.3659,0.0009,-9.4918,28.4826,41.8325,1.7827,37.3382,0.1046,-37.7929,40.5059,72.2118,0.7603,209.18,0.7143,0.3,0.1,14.4767,0.3226,125.4181,-0.0416,-0.1003,9.865,-2.1016,24.2443,13.1797,0.3716
2024/11/19,215,209.07,1.6491,"9,136,003.49","6,082,387.80","-100,872.54",-0.4956,"2,885,806.32",113.6388,33.3333,105.1423,147.6888,104.773,647.26,"-11,594.05","179,140,196.73","30,933,649.07",214.5071,216.61,214.949,-3.1861,-16.93,5.6423,0.6361,-4.683,-71.9337,0.0015,-11.13,31.9794,48.5074,-1.0766,34.6272,0.1496,-15.5922,57.3382,69.9825,0.7706,214.11,0.7143,0.3,0.1,15.7836,0.4141,118.2322,-0.08,-0.0224,9.8593,3.3571,24.4784,13.4836,0.3478
2024/11/18,215,212.92,0.925,"5,753,585.42","5,572,969.80","-347,050.06",1.1232,"2,915,033.06",119.3436,41.6667,126.3944,163.1153,110.8663,654.16,"-227,036.90","179,306,380.20","35,495,979.67",216.0243,219.196,217.8885,-1.6359,-13.18,5.7525,0.695,-2.9163,-13.136,0.0024,-7.3555,38.5769,56.7714,2.1878,40.7021,0.8457,-12.6847,43.5809,58.1643,0.7744,218.1425,0.8571,0.3,0,17.1903,0.4587,127.8031,-0.1186,-0.0224,9.5193,3.618,24.718,13.5087,0.3534
2024/11/15,220.02,216.82,0.9427,"6,754,870.97","6,159,196.00","-348,096.98",-0.2568,"2,847,636.93",111.4406,50,120.2046,144.7293,101.9966,660.24,"-277,883.19","179,408,858.33","30,293,113.49",216.956,221.812,220.3727,-0.0613,-16.58,5.559,0.7348,-0.6844,25.733,0.0028,-3.0773,54.173,65.8687,30.7816,47.7779,1.5464,5.8273,47.1146,48.744,0.7986,222.1,0.8571,0.4,0,17.6604,0.4695,130.93,-0.1575,0.0319,9.6164,1.392,25.0549,13.5207,0.3106
2024/11/14,220.65,221.21,0.5683,"4,992,545.12","7,078,131.80","-414,181.26",-4.148,"2,957,384.98",109.8561,50,145.0917,149.1103,108.5401,666.25,"-217,401.51","179,541,271.96","35,886,111.44",217.5149,223.668,222.149,1.4044,7.35,4.9753,0.7538,2.095,60.7469,0.0031,2.76,63.4754,71.7166,46.993,57.0872,2.6613,-33.4086,40.0064,36.9184,0.842,222.1525,0.8571,0.4444,0,17.4731,0.4345,125.8734,-0.1978,0.0563,9.905,14.5338,25.4235,13.3639,0.2965
2024/11/13,218.56,223.03,0.4144,"3,871,794.84","8,732,878.60","-306,422.76",-8.6106,"2,797,798.81",86.4179,50,123.8673,122.8904,90.7098,670.93,"190,070.38","179,581,768.56","27,484,219.13",217.0079,226.106,222.6185,2.4737,5.24,4.5588,0.7522,3.6473,65.6279,0.0037,6.7718,70.2766,75.8372,59.1553,61.2074,2.6245,-65.5683,35.4682,30.7033,0.7741,223.9,1,0.3333,0,17.437,0.3621,126.9307,-0.2398,0.0992,9.9157,17.0365,25.8308,13.0024,0.2674
2024/11/12,227,222,0.6653,"6,750,685.54","9,384,520.20","3,394.02",-10.2547,"2,440,006.98",113.7702,50,144.3556,99.6541,107.7689,665.9,"-292,683.28","179,563,724.01","26,208,182.25",216.5163,224.272,222.4128,3.3496,12.1,3.728,0.7348,3.9156,94.0806,0.0043,7.5318,74.0963,78.6175,65.0539,59.8405,2.6627,29.6261,42.3121,32.967,0.7809,223.795,1,0.3333,0,17.335,0.2749,124.8734,-0.2838,0.1122,9.9293,26.1152,26.1612,13.5041,0.2447
2024/11/11,220.35,226,0.8969,"8,422,924.23","9,985,662.80","218,831.06",-16.869,"2,376,514.51",141.504,58.3333,172.8159,97.697,123.6907,674.3,"313,706.69","179,681,308.13","9,720,700.70",216.2508,223.43,222.6192,4.4332,17.24,2.7598,0.7033,6.9139,102.8512,0.0047,13.1255,79.9367,80.8781,78.0539,67.5428,2.805,77.3572,47.8579,24.1758,0.7123,228.45,0.8571,0.3333,0,16.4563,0.1369,126.4902,-0.3296,0.1003,9.9021,30.9066,26.497,13.3667,0.2458
2024/11/8,235.4,226.1,1.1805,"11,358,107.29","9,619,794.80","344,022.60",-23.8877,"2,502,695.30",217.5234,58.3333,206.0396,99.5158,148.0887,674.88,"-269,740.59","179,685,124.31","-6,874,933.01",213.8781,220.21,220.9288,4.7452,25.2,1.9662,0.6538,8.3819,171.4285,0.0045,16.0436,83.1901,81.3488,86.8727,67.7244,11.1144,33.1039,55.9867,23.8512,0.563,228.3,0.8571,0.3333,0,14.9296,-0.0473,125.0484,-0.377,0.0957,9.5929,42.2332,26.6673,12.7492,0.3221
2024/11/7,212.6,233.4,1.6138,"12,780,369.94","9,544,072.80","249,002.17",-29.0143,"2,649,290.05",221.7503,66.6667,255.1989,119.1677,170.6045,685.78,"337,123.88","180,037,517.83","6,335,372.64",211.4964,216.742,218.3432,4.6104,36.3,1.7366,0.5973,13.1047,199.24,0.0035,26.3755,87.9494,80.4282,102.9919,80.9682,7.7632,61.9875,62.6004,1.3333,0.5723,214.5325,0.8571,0.3333,0,13.825,-0.2532,128.1221,-0.4253,0.1645,9.1893,32.0051,26.8121,12.7695,0.3173
2024/11/6,218.3,213.86,0.8897,"7,189,239.23","8,201,788.40","-120,027.90",-35.5622,"2,260,163.70",222.2985,66.6667,205.3534,100.4984,157.8924,664.78,"-113,751.20","178,828,136.74","4,790,804.81",206.8879,210.242,210.8149,2.3252,10.52,1.5346,0.5403,5.2249,144.6774,0.002,9.9609,82.6785,76.6675,94.7003,66.2437,2.6349,-16.5519,46.2375,14.5899,0.6621,214.99,0.7143,0.3333,0,11.6819,-0.4232,116.2093,-0.4739,0.0987,8.6207,-2.2271,26.969,13.3032,0.3854
2024/11/5,206.92,217.79,1.2707,"9,497,987.61","8,033,275.00","-73,972.97",-36.5036,"2,268,893.66",228.5222,75,239.3846,108.3044,176.2244,670.33,"306,534.03","178,957,111.30","22,623,118.62",205.2496,206.89,209.2923,2.2826,13.32,1.6225,0.5166,8.0768,167.4364,0.0012,15.5145,83.9604,73.6621,104.5569,76.1135,2.6981,-19.9385,54.3845,2.4377,0.7029,209.275,0.7143,0.3333,0,10.8602,-0.6177,118.4929,-0.5218,0.0862,8.5986,-1.7163,27.0814,14.6616,0.3923
2024/11/4,208.76,209.9,0.8005,"6,760,639.50","7,593,898.00","-244,648.61",-31.5821,"2,176,749.42",238.2452,75,235.5024,104.8868,181.1453,658.22,"141,024.16","178,594,403.75","7,331,110.70",202.174,204,205.0435,1.0506,14.9,1.7435,0.493,5.327,143.9807,0,9.8655,77.6133,68.5129,95.8141,68.1824,2.3002,-6.7033,45.2211,6.2438,0.7075,207.0275,0.7143,0.3,0,9.4148,-0.7504,113.2697,-0.5679,0.0662,8.1329,-18.1436,27.1958,16.4356,0.4031
2024/11/1,201.55,208.76,1.4833,"10,818,028.60","8,493,175.80","-202,175.50",-30.705,"2,177,170.84",232.2212,66.6667,234.9529,107.0685,182.2514,653.82,"216,189.78","178,557,275.39","14,966,300.06",199.4836,202.914,202.6152,0.4393,16.01,1.7618,0.4883,5.8934,146.5526,-0.0013,10.4409,71.0998,63.9627,85.374,66.8573,2.4507,73.4183,59.5156,7.4975,0.7146,200.4725,0.7143,0.3,0,7.9334,-0.8117,112.5088,-0.6116,0.0748,8.3829,-19.7309,27.241,18.0714,0.4281
2024/10/31,199,200.9,0.931,"6,489,685.38","7,340,535.80","-530,636.74",-37.2524,"2,383,947.55",227.109,58.3333,235.016,108.1546,183.3703,644.67,"102,314.17","178,131,281.07","8,135,331.39",197.4191,200.162,199.5428,-0.5013,1.88,2.0912,0.494,2.6991,71.9225,-0.0019,4.8145,62.2899,60.3942,66.0815,56.4331,2.0208,-8.6764,43.6875,31.4977,0.71,198.5,0.8571,0.3,0,6.9946,-0.7975,106.3638,-0.6526,0.0491,8.3307,-20.6465,27.2535,19.4527,0.4369
